국가,연도,직업,수,국가영문,위도,경도
헝가리,2014,치과의사,6203.0,hungary,47.00000000,20.00000000
헝가리,2014,간호사,63289.0,hungary,47.00000000,20.00000000
헝가리,2015,의사,30486.0,hungary,47.00000000,20.00000000
헝가리,2015,약사,7039.0,hungary,47.00000000,20.00000000
헝가리,2015,치과의사,5936.0,hungary,47.00000000,20.00000000
헝가리,2015,간호사,63673.0,hungary,47.00000000,20.00000000
헝가리,2016,의사,31515.0,hungary,47.00000000,20.00000000
헝가리,2016,약사,7353.0,hungary,47.00000000,20.00000000
헝가리,2016,치과의사,6083.0,hungary,47.00000000,20.00000000
헝가리,2016,간호사,63158.0,hungary,47.00000000,20.00000000
헝가리,2017,의사,32543.0,hungary,47.00000000,20.00000000
헝가리,2017,약사,7557.0,hungary,47.00000000,20.00000000
헝가리,2017,치과의사,6589.0,hungary,47.00000000,20.00000000
헝가리,2017,간호사,63739.0,hungary,47.00000000,20.00000000
헝가리,2018,의사,33078.0,hungary,47.00000000,20.00000000
헝가리,2018,약사,7842.0,hungary,47.00000000,20.00000000
헝가리,2018,치과의사,6870.0,hungary,47.00000000,20.00000000
헝가리,2018,간호사,64695.0,hungary,47.00000000,20.00000000
헝가리,2019,의사,34137.0,hungary,47.00000000,20.00000000
헝가리,2019,약사,8123.0,hungary,47.00000000,20.00000000
헝가리,2019,치과의사,7145.0,hungary,47.00000000,20.00000000
헝가리,2019,간호사,64722.0,hungary,47.00000000,20.00000000
아이슬란드,1998,의사,909.0,iceland,65.00000000,-18.00000000
아이슬란드,1998,치과의사,271.0,iceland,65.00000000,-18.00000000
아이슬란드,1998,간호사,3701.0,iceland,65.00000000,-18.00000000
아이슬란드,1999,의사,938.0,iceland,65.00000000,-18.00000000
아이슬란드,1999,치과의사,278.0,iceland,65.00000000,-18.00000000
아이슬란드,1999,간호사,3717.0,iceland,65.00000000,-18.00000000
아이슬란드,2000,의사,968.0,iceland,65.00000000,-18.00000000
아이슬란드,2000,치과의사,283.0,iceland,65.00000000,-18.00000000
아이슬란드,2000,간호사,3728.0,iceland,65.00000000,-18.00000000
아이슬란드,2001,의사,990.0,iceland,65.00000000,-18.00000000
아이슬란드,2001,치과의사,285.0,iceland,65.00000000,-18.00000000
아이슬란드,2001,간호사,3745.0,iceland,65.00000000,-18.00000000
아이슬란드,2002,의사,1029.0,iceland,65.00000000,-18.00000000
아이슬란드,2002,치과의사,288.0,iceland,65.00000000,-18.00000000
아이슬란드,2002,간호사,3816.0,iceland,65.00000000,-18.00000000
아이슬란드,2003,의사,1047.0,iceland,65.00000000,-18.00000000
아이슬란드,2003,치과의사,288.0,iceland,65.00000000,-18.00000000
아이슬란드,2003,간호사,3948.0,iceland,65.00000000,-18.00000000
아이슬란드,2004,의사,1056.0,iceland,65.00000000,-18.00000000
아이슬란드,2004,치과의사,287.0,iceland,65.00000000,-18.00000000
아이슬란드,2004,간호사,3999.0,iceland,65.00000000,-18.00000000
아이슬란드,2005,의사,1072.0,iceland,65.00000000,-18.00000000
아이슬란드,2005,치과의사,289.0,iceland,65.00000000,-18.00000000
아이슬란드,2005,간호사,4146.0,iceland,65.00000000,-18.00000000
아이슬란드,2006,의사,1095.0,iceland,65.00000000,-18.00000000
아이슬란드,2006,치과의사,286.0,iceland,65.00000000,-18.00000000
아이슬란드,2006,간호사,4167.0,iceland,65.00000000,-18.00000000
아이슬란드,2007,의사,1126.0,iceland,65.00000000,-18.00000000
아이슬란드,2007,약사,160.0,iceland,65.00000000,-18.00000000
아이슬란드,2007,치과의사,294.0,iceland,65.00000000,-18.00000000
아이슬란드,2007,간호사,4361.0,iceland,65.00000000,-18.00000000
아이슬란드,2008,의사,1156.0,iceland,65.00000000,-18.00000000
아이슬란드,2008,약사,164.0,iceland,65.00000000,-18.00000000
아이슬란드,2008,치과의사,301.0,iceland,65.00000000,-18.00000000
아이슬란드,2008,간호사,4726.0,iceland,65.00000000,-18.00000000
아이슬란드,2009,의사,1162.0,iceland,65.00000000,-18.00000000
아이슬란드,2009,약사,163.0,iceland,65.00000000,-18.00000000
아이슬란드,2009,치과의사,294.0,iceland,65.00000000,-18.00000000
아이슬란드,2009,간호사,4871.0,iceland,65.00000000,-18.00000000
아이슬란드,2010,의사,1142.0,iceland,65.00000000,-18.00000000
아이슬란드,2010,약사,155.0,iceland,65.00000000,-18.00000000
아이슬란드,2010,치과의사,299.0,iceland,65.00000000,-18.00000000
아이슬란드,2010,간호사,4625.0,iceland,65.00000000,-18.00000000
아이슬란드,2011,의사,1118.0,iceland,65.00000000,-18.00000000
아이슬란드,2011,약사,157.0,iceland,65.00000000,-18.00000000
아이슬란드,2011,치과의사,283.0,iceland,65.00000000,-18.00000000
아이슬란드,2011,간호사,4728.0,iceland,65.00000000,-18.00000000
아이슬란드,2012,의사,1142.0,iceland,65.00000000,-18.00000000
아이슬란드,2012,약사,149.0,iceland,65.00000000,-18.00000000
아이슬란드,2012,치과의사,270.0,iceland,65.00000000,-18.00000000
아이슬란드,2012,간호사,4863.0,iceland,65.00000000,-18.00000000
아이슬란드,2013,의사,1168.0,iceland,65.00000000,-18.00000000
아이슬란드,2013,약사,153.0,iceland,65.00000000,-18.00000000
아이슬란드,2013,치과의사,272.0,iceland,65.00000000,-18.00000000
아이슬란드,2013,간호사,5003.0,iceland,65.00000000,-18.00000000
아이슬란드,2014,의사,1193.0,iceland,65.00000000,-18.00000000
아이슬란드,2014,약사,153.0,iceland,65.00000000,-18.00000000
아이슬란드,2014,치과의사,274.0,iceland,65.00000000,-18.00000000
아이슬란드,2014,간호사,5019.0,iceland,65.00000000,-18.00000000
아이슬란드,2015,의사,1249.0,iceland,65.00000000,-18.00000000
아이슬란드,2015,약사,160.0,iceland,65.00000000,-18.00000000
아이슬란드,2015,치과의사,278.0,iceland,65.00000000,-18.00000000
아이슬란드,2015,간호사,5112.0,iceland,65.00000000,-18.00000000
아이슬란드,2016,의사,1292.0,iceland,65.00000000,-18.00000000
아이슬란드,2016,약사,166.0,iceland,65.00000000,-18.00000000
아이슬란드,2016,치과의사,278.0,iceland,65.00000000,-18.00000000
아이슬란드,2016,간호사,4770.0,iceland,65.00000000,-18.00000000
아이슬란드,2017,의사,1330.0,iceland,65.00000000,-18.00000000
아이슬란드,2017,약사,171.0,iceland,65.00000000,-18.00000000
아이슬란드,2017,치과의사,279.0,iceland,65.00000000,-18.00000000
아이슬란드,2017,간호사,4978.0,iceland,65.00000000,-18.00000000
아이슬란드,2018,의사,1373.0,iceland,65.00000000,-18.00000000
아이슬란드,2018,약사,182.0,iceland,65.00000000,-18.00000000
아이슬란드,2018,치과의사,289.0,iceland,65.00000000,-18.00000000
아이슬란드,2018,간호사,5174.0,iceland,65.00000000,-18.00000000
아이슬란드,2019,의사,1404.0,iceland,65.00000000,-18.00000000
아이슬란드,2019,약사,194.0,iceland,65.00000000,-18.00000000
아이슬란드,2019,치과의사,285.0,iceland,65.00000000,-18.00000000
아이슬란드,2019,간호사,5539.0,iceland,65.00000000,-18.00000000
아이슬란드,2020,약사,208.0,iceland,65.00000000,-18.00000000
아이슬란드,2020,치과의사,290.0,iceland,65.00000000,-18.00000000
아이슬란드,2020,간호사,5727.0,iceland,65.00000000,-18.00000000
아일랜드,2011,의사,12215.0,ireland,53.00000000,-8.00000000
아일랜드,2012,의사,12450.0,ireland,53.00000000,-8.00000000
아일랜드,2013,의사,12367.0,ireland,53.00000000,-8.00000000
아일랜드,2014,의사,14029.0,ireland,53.00000000,-8.00000000
아일랜드,2015,의사,14666.0,ireland,53.00000000,-8.00000000
아일랜드,2016,의사,15178.0,ireland,53.00000000,-8.00000000
아일랜드,2017,의사,15660.0,ireland,53.00000000,-8.00000000
아일랜드,2018,의사,15962.0,ireland,53.00000000,-8.00000000
아일랜드,2019,의사,16366.0,ireland,53.00000000,-8.00000000
아일랜드,2019,약사,5299.0,ireland,53.00000000,-8.00000000
아일랜드,2020,의사,17231.0,ireland,53.00000000,-8.00000000
이탈리아,2000,의사,196074.0,italy,42.83333333,12.83333333
이탈리아,2001,의사,199794.0,italy,42.83333333,12.83333333
이탈리아,2002,의사,203479.0,italy,42.83333333,12.83333333
이탈리아,2003,의사,208093.0,italy,42.83333333,12.83333333
이탈리아,2003,간호사,300365.0,italy,42.83333333,12.83333333
이탈리아,2004,의사,213302.0,italy,42.83333333,12.83333333
이탈리아,2004,간호사,295232.0,italy,42.83333333,12.83333333
이탈리아,2005,의사,215739.0,italy,42.83333333,12.83333333
이탈리아,2005,간호사,288412.0,italy,42.83333333,12.83333333
이탈리아,2006,의사,216519.0,italy,42.83333333,12.83333333
이탈리아,2006,간호사,298849.0,italy,42.83333333,12.83333333
이탈리아,2007,의사,221782.0,italy,42.83333333,12.83333333
이탈리아,2007,간호사,307700.0,italy,42.83333333,12.83333333
이탈리아,2008,의사,222761.0,italy,42.83333333,12.83333333
이탈리아,2008,간호사,309323.0,italy,42.83333333,12.83333333
이탈리아,2009,의사,223997.0,italy,42.83333333,12.83333333
이탈리아,2009,간호사,310530.0,italy,42.83333333,12.83333333
이탈리아,2010,의사,226384.0,italy,42.83333333,12.83333333
이탈리아,2010,간호사,310005.0,italy,42.83333333,12.83333333
이탈리아,2011,의사,231481.0,italy,42.83333333,12.83333333
이탈리아,2011,간호사,308902.0,italy,42.83333333,12.83333333
이탈리아,2012,의사,230621.0,italy,42.83333333,12.83333333
이탈리아,2012,간호사,304197.0,italy,42.83333333,12.83333333
이탈리아,2013,의사,234918.0,italy,42.83333333,12.83333333
이탈리아,2013,약사,68474.0,italy,42.83333333,12.83333333
이탈리아,2013,치과의사,47038.0,italy,42.83333333,12.83333333
이탈리아,2013,간호사,306044.0,italy,42.83333333,12.83333333
이탈리아,2014,의사,235889.0,italy,42.83333333,12.83333333
이탈리아,2014,약사,70277.0,italy,42.83333333,12.83333333
이탈리아,2014,치과의사,47610.0,italy,42.83333333,12.83333333
이탈리아,2014,간호사,320705.0,italy,42.83333333,12.83333333
이탈리아,2015,의사,233102.0,italy,42.83333333,12.83333333
이탈리아,2015,약사,69939.0,italy,42.83333333,12.83333333
이탈리아,2015,치과의사,47604.0,italy,42.83333333,12.83333333
이탈리아,2015,간호사,330602.0,italy,42.83333333,12.83333333
이탈리아,2016,의사,239642.0,italy,42.83333333,12.83333333
이탈리아,2016,약사,70074.0,italy,42.83333333,12.83333333
이탈리아,2016,치과의사,48559.0,italy,42.83333333,12.83333333
이탈리아,2016,간호사,337515.0,italy,42.83333333,12.83333333
이탈리아,2017,의사,241512.0,italy,42.83333333,12.83333333
이탈리아,2017,약사,70934.0,italy,42.83333333,12.83333333
이탈리아,2017,치과의사,49552.0,italy,42.83333333,12.83333333
이탈리아,2017,간호사,351008.0,italy,42.83333333,12.83333333
이탈리아,2018,의사,240301.0,italy,42.83333333,12.83333333
이탈리아,2018,약사,71953.0,italy,42.83333333,12.83333333
이탈리아,2018,치과의사,50305.0,italy,42.83333333,12.83333333
이탈리아,2018,간호사,346947.0,italy,42.83333333,12.83333333
이탈리아,2019,의사,241945.0,italy,42.83333333,12.83333333
이탈리아,2019,약사,75000.0,italy,42.83333333,12.83333333
이탈리아,2019,치과의사,51954.0,italy,42.83333333,12.83333333
이탈리아,2019,간호사,367684.0,italy,42.83333333,12.83333333
이탈리아,2020,의사,238688.0,italy,42.83333333,12.83333333
이탈리아,2020,약사,73445.0,italy,42.83333333,12.83333333
이탈리아,2020,치과의사,51061.0,italy,42.83333333,12.83333333
이탈리아,2020,간호사,362061.0,italy,42.83333333,12.83333333
라트비아,1998,의사,6602.0,latvia,57.00000000,25.00000000
라트비아,1998,치과의사,997.0,latvia,57.00000000,25.00000000
라트비아,1998,간호사,10761.0,latvia,57.00000000,25.00000000
라트비아,1999,의사,6495.0,latvia,57.00000000,25.00000000
라트비아,1999,치과의사,1122.0,latvia,57.00000000,25.00000000
라트비아,1999,간호사,11140.0,latvia,57.00000000,25.00000000
라트비아,2000,의사,6819.0,latvia,57.00000000,25.00000000
라트비아,2000,치과의사,1237.0,latvia,57.00000000,25.00000000
라트비아,2000,간호사,10842.0,latvia,57.00000000,25.00000000
라트비아,2001,의사,6281.0,latvia,57.00000000,25.00000000
라트비아,2001,치과의사,1240.0,latvia,57.00000000,25.00000000
라트비아,2001,간호사,10548.0,latvia,57.00000000,25.00000000
라트비아,2002,의사,6443.0,latvia,57.00000000,25.00000000
라트비아,2002,치과의사,1261.0,latvia,57.00000000,25.00000000
라트비아,2002,간호사,10543.0,latvia,57.00000000,25.00000000
라트비아,2003,의사,6478.0,latvia,57.00000000,25.00000000
라트비아,2003,약사,1273.0,latvia,57.00000000,25.00000000
라트비아,2003,치과의사,1273.0,latvia,57.00000000,25.00000000
라트비아,2003,간호사,10791.0,latvia,57.00000000,25.00000000
라트비아,2004,의사,6603.0,latvia,57.00000000,25.00000000
라트비아,2004,약사,1240.0,latvia,57.00000000,25.00000000
라트비아,2004,치과의사,1367.0,latvia,57.00000000,25.00000000
라트비아,2004,간호사,11035.0,latvia,57.00000000,25.00000000
라트비아,2005,의사,6628.0,latvia,57.00000000,25.00000000
라트비아,2005,약사,1279.0,latvia,57.00000000,25.00000000
라트비아,2005,치과의사,1421.0,latvia,57.00000000,25.00000000
라트비아,2005,간호사,11204.0,latvia,57.00000000,25.00000000
라트비아,2006,의사,6719.0,latvia,57.00000000,25.00000000
라트비아,2006,약사,1343.0,latvia,57.00000000,25.00000000
라트비아,2006,치과의사,1441.0,latvia,57.00000000,25.00000000
라트비아,2006,간호사,12441.0,latvia,57.00000000,25.00000000
라트비아,2007,의사,6916.0,latvia,57.00000000,25.00000000
라트비아,2007,약사,1260.0,latvia,57.00000000,25.00000000
라트비아,2007,치과의사,1463.0,latvia,57.00000000,25.00000000
라트비아,2007,간호사,12174.0,latvia,57.00000000,25.00000000
라트비아,2008,의사,7040.0,latvia,57.00000000,25.00000000
라트비아,2008,약사,1340.0,latvia,57.00000000,25.00000000
라트비아,2008,치과의사,1515.0,latvia,57.00000000,25.00000000
라트비아,2008,간호사,12090.0,latvia,57.00000000,25.00000000
라트비아,2009,의사,6753.0,latvia,57.00000000,25.00000000
라트비아,2009,약사,1362.0,latvia,57.00000000,25.00000000
라트비아,2009,치과의사,1510.0,latvia,57.00000000,25.00000000
라트비아,2009,간호사,10484.0,latvia,57.00000000,25.00000000
라트비아,2010,의사,6517.0,latvia,57.00000000,25.00000000
라트비아,2010,약사,1433.0,latvia,57.00000000,25.00000000
라트비아,2010,치과의사,1488.0,latvia,57.00000000,25.00000000
라트비아,2010,간호사,10514.0,latvia,57.00000000,25.00000000
라트비아,2011,의사,6456.0,latvia,57.00000000,25.00000000
라트비아,2011,약사,1358.0,latvia,57.00000000,25.00000000
라트비아,2011,치과의사,1456.0,latvia,57.00000000,25.00000000
라트비아,2011,간호사,10206.0,latvia,57.00000000,25.00000000
라트비아,2012,의사,6396.0,latvia,57.00000000,25.00000000
라트비아,2012,약사,1402.0,latvia,57.00000000,25.00000000
라트비아,2012,치과의사,1445.0,latvia,57.00000000,25.00000000
라트비아,2012,간호사,9887.0,latvia,57.00000000,25.00000000
라트비아,2013,의사,6423.0,latvia,57.00000000,25.00000000
라트비아,2013,약사,1612.0,latvia,57.00000000,25.00000000
라트비아,2013,치과의사,1459.0,latvia,57.00000000,25.00000000
라트비아,2013,간호사,9831.0,latvia,57.00000000,25.00000000
라트비아,2014,의사,6412.0,latvia,57.00000000,25.00000000
라트비아,2014,약사,1548.0,latvia,57.00000000,25.00000000
라트비아,2014,치과의사,1400.0,latvia,57.00000000,25.00000000
라트비아,2014,간호사,9619.0,latvia,57.00000000,25.00000000
라트비아,2015,의사,6324.0,latvia,57.00000000,25.00000000
라트비아,2015,약사,1574.0,latvia,57.00000000,25.00000000
라트비아,2015,치과의사,1419.0,latvia,57.00000000,25.00000000
라트비아,2015,간호사,9263.0,latvia,57.00000000,25.00000000
라트비아,2016,의사,6295.0,latvia,57.00000000,25.00000000
라트비아,2016,약사,1643.0,latvia,57.00000000,25.00000000
라트비아,2016,치과의사,1411.0,latvia,57.00000000,25.00000000
라트비아,2016,간호사,9086.0,latvia,57.00000000,25.00000000
라트비아,2017,의사,6225.0,latvia,57.00000000,25.00000000
라트비아,2017,약사,1850.0,latvia,57.00000000,25.00000000
라트비아,2017,치과의사,1380.0,latvia,57.00000000,25.00000000
라트비아,2017,간호사,8872.0,latvia,57.00000000,25.00000000
라트비아,2018,의사,6367.0,latvia,57.00000000,25.00000000
라트비아,2018,약사,1650.0,latvia,57.00000000,25.00000000
라트비아,2018,치과의사,1361.0,latvia,57.00000000,25.00000000
라트비아,2018,간호사,8392.0,latvia,57.00000000,25.00000000
라트비아,2019,의사,6253.0,latvia,57.00000000,25.00000000
라트비아,2019,약사,1613.0,latvia,57.00000000,25.00000000
라트비아,2019,치과의사,1364.0,latvia,57.00000000,25.00000000
라트비아,2019,간호사,8402.0,latvia,57.00000000,25.00000000
라트비아,2020,약사,1644.0,latvia,57.00000000,25.00000000
룩셈부르크,1998,의사,1037.0,luxembourg,49.75000000,6.16666666
룩셈부르크,1998,약사,262.0,luxembourg,49.75000000,6.16666666
룩셈부르크,1998,치과의사,262.0,luxembourg,49.75000000,6.16666666
룩셈부르크,1998,간호사,3079.0,luxembourg,49.75000000,6.16666666
룩셈부르크,1999,의사,1073.0,luxembourg,49.75000000,6.16666666
룩셈부르크,1999,약사,276.0,luxembourg,49.75000000,6.16666666
룩셈부르크,1999,치과의사,269.0,luxembourg,49.75000000,6.16666666
룩셈부르크,1999,간호사,3147.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2000,의사,938.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2000,약사,280.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2000,치과의사,260.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2000,간호사,3220.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2001,의사,976.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2001,약사,295.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2001,치과의사,275.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2001,간호사,3296.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2002,의사,1007.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2002,약사,310.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2002,치과의사,288.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2002,간호사,3464.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2003,의사,1074.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2003,약사,321.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2003,치과의사,293.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2003,간호사,4037.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2004,의사,1110.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2004,약사,321.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2004,치과의사,354.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2004,간호사,4166.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2005,의사,1186.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2005,약사,326.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2005,치과의사,370.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2005,간호사,5101.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2006,의사,1232.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2006,약사,336.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2006,치과의사,375.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2006,간호사,5171.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2007,의사,1288.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2007,약사,342.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2007,치과의사,386.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2008,의사,1327.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2008,약사,344.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2008,치과의사,398.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2009,의사,1346.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2009,약사,359.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2009,치과의사,408.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2009,간호사,5533.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2010,의사,1404.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2010,약사,374.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2010,치과의사,422.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2010,간호사,5602.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2011,의사,1440.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2011,약사,374.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2011,치과의사,436.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2011,간호사,5843.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2012,의사,1490.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2012,약사,380.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2012,치과의사,441.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2012,간호사,6329.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2013,의사,1538.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2013,약사,382.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2013,치과의사,460.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2013,간호사,6481.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2014,의사,1603.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2014,약사,382.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2014,치과의사,476.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2014,간호사,6657.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2015,의사,1656.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2015,약사,397.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2015,치과의사,506.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2015,간호사,6783.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2016,의사,1683.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2016,약사,406.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2016,치과의사,550.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2016,간호사,6836.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2017,의사,1780.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2017,약사,416.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2017,치과의사,581.0,luxembourg,49.75000000,6.16666666
룩셈부르크,2017,간호사,6992.0,luxembourg,49.75000000,6.16666666
네덜란드,1998,약사,2806.0,netherlands,52.50000000,5.75000000
네덜란드,1999,약사,2441.0,netherlands,52.50000000,5.75000000
네덜란드,1999,치과의사,6130.0,netherlands,52.50000000,5.75000000
네덜란드,2000,약사,2473.0,netherlands,52.50000000,5.75000000
네덜란드,2000,치과의사,6255.0,netherlands,52.50000000,5.75000000
네덜란드,2001,약사,2601.0,netherlands,52.50000000,5.75000000
네덜란드,2001,치과의사,6365.0,netherlands,52.50000000,5.75000000
네덜란드,2002,약사,2693.0,netherlands,52.50000000,5.75000000
네덜란드,2002,치과의사,6450.0,netherlands,52.50000000,5.75000000
네덜란드,2002,간호사,126500.0,netherlands,52.50000000,5.75000000
네덜란드,2003,약사,2828.0,netherlands,52.50000000,5.75000000
네덜란드,2003,치과의사,6555.0,netherlands,52.50000000,5.75000000
네덜란드,2003,간호사,129800.0,netherlands,52.50000000,5.75000000
네덜란드,2004,약사,2898.0,netherlands,52.50000000,5.75000000
네덜란드,2004,치과의사,6615.0,netherlands,52.50000000,5.75000000
네덜란드,2004,간호사,132400.0,netherlands,52.50000000,5.75000000
네덜란드,2005,약사,2952.0,netherlands,52.50000000,5.75000000
네덜란드,2005,치과의사,6705.0,netherlands,52.50000000,5.75000000
네덜란드,2005,간호사,133700.0,netherlands,52.50000000,5.75000000
네덜란드,2006,약사,3156.0,netherlands,52.50000000,5.75000000
네덜란드,2006,치과의사,7045.0,netherlands,52.50000000,5.75000000
네덜란드,2006,간호사,134100.0,netherlands,52.50000000,5.75000000
네덜란드,2007,약사,3196.0,netherlands,52.50000000,5.75000000
네덜란드,2007,치과의사,7335.0,netherlands,52.50000000,5.75000000
네덜란드,2007,간호사,136000.0,netherlands,52.50000000,5.75000000
네덜란드,2008,약사,3176.0,netherlands,52.50000000,5.75000000
네덜란드,2008,치과의사,7395.0,netherlands,52.50000000,5.75000000
네덜란드,2008,간호사,138200.0,netherlands,52.50000000,5.75000000
네덜란드,2009,약사,3252.0,netherlands,52.50000000,5.75000000
네덜란드,2009,치과의사,7650.0,netherlands,52.50000000,5.75000000
네덜란드,2010,약사,3308.0,netherlands,52.50000000,5.75000000
네덜란드,2010,치과의사,7840.0,netherlands,52.50000000,5.75000000
네덜란드,2011,약사,3465.0,netherlands,52.50000000,5.75000000
네덜란드,2011,치과의사,8225.0,netherlands,52.50000000,5.75000000
네덜란드,2012,약사,3443.0,netherlands,52.50000000,5.75000000
네덜란드,2012,치과의사,8290.0,netherlands,52.50000000,5.75000000
네덜란드,2013,약사,3566.0,netherlands,52.50000000,5.75000000
네덜란드,2013,치과의사,8315.0,netherlands,52.50000000,5.75000000
네덜란드,2014,의사,57762.0,netherlands,52.50000000,5.75000000
네덜란드,2014,약사,3635.0,netherlands,52.50000000,5.75000000
네덜란드,2014,치과의사,8410.0,netherlands,52.50000000,5.75000000
네덜란드,2014,간호사,174285.0,netherlands,52.50000000,5.75000000
네덜란드,2015,의사,59144.0,netherlands,52.50000000,5.75000000
네덜란드,2015,약사,3599.0,netherlands,52.50000000,5.75000000
네덜란드,2015,치과의사,8730.0,netherlands,52.50000000,5.75000000
네덜란드,2015,간호사,178340.0,netherlands,52.50000000,5.75000000
네덜란드,2016,의사,60233.0,netherlands,52.50000000,5.75000000
네덜란드,2016,약사,3651.0,netherlands,52.50000000,5.75000000
네덜란드,2016,치과의사,8705.0,netherlands,52.50000000,5.75000000
네덜란드,2016,간호사,181685.0,netherlands,52.50000000,5.75000000
네덜란드,2017,의사,61730.0,netherlands,52.50000000,5.75000000
네덜란드,2017,약사,3571.0,netherlands,52.50000000,5.75000000
네덜란드,2017,치과의사,9435.0,netherlands,52.50000000,5.75000000
네덜란드,2017,간호사,187345.0,netherlands,52.50000000,5.75000000
네덜란드,2018,의사,63278.0,netherlands,52.50000000,5.75000000
네덜란드,2018,약사,3618.0,netherlands,52.50000000,5.75000000
네덜란드,2018,치과의사,9577.0,netherlands,52.50000000,5.75000000
네덜란드,2018,간호사,192263.0,netherlands,52.50000000,5.75000000
네덜란드,2019,의사,64438.0,netherlands,52.50000000,5.75000000
네덜란드,2019,약사,3714.0,netherlands,52.50000000,5.75000000
네덜란드,2019,치과의사,9561.0,netherlands,52.50000000,5.75000000
네덜란드,2019,간호사,185394.0,netherlands,52.50000000,5.75000000
노르웨이,1998,의사,14029.0,norway,62.00000000,10.00000000
노르웨이,1998,치과의사,3642.0,norway,62.00000000,10.00000000
노르웨이,1999,의사,14665.0,norway,62.00000000,10.00000000
노르웨이,1999,치과의사,3635.0,norway,62.00000000,10.00000000
노르웨이,2000,의사,15180.0,norway,62.00000000,10.00000000
노르웨이,2000,치과의사,3608.0,norway,62.00000000,10.00000000
노르웨이,2001,의사,15978.0,norway,62.00000000,10.00000000
노르웨이,2001,치과의사,3628.0,norway,62.00000000,10.00000000
노르웨이,2002,의사,14603.0,norway,62.00000000,10.00000000
노르웨이,2002,약사,2188.0,norway,62.00000000,10.00000000
노르웨이,2002,치과의사,3672.0,norway,62.00000000,10.00000000
