국가,연도,평균 사망률,평균 의료 인력 수,1인당 보건지출,평균 소비량,평균 판매량,평균 치료비,평균 복지 비용(G$),보건지출-복지비용 비율,보건지출-치료비 비율,보건지출-의약품 소비량 비율,의약품 판매량-의약품 소비량 비율,의료 인력-평균 치료비 비율
오스트레일리아,2013,23.365714285714283,167581.5,4161.62011719,47.8,11411.0,32909.61666666667,27110.64,0.15350504883654537,7.90788580887768,87.06318236799164,238.72384937238496,0.1963797714345955
오스트레일리아,2014,23.32857142857143,172922.0,4283.14208984,48.67,10716.1,32493.993333333332,26121.5,0.16396998984897498,7.58648502705806,88.00374131580028,220.17875487980277,0.18791127406190844
오스트레일리아,2015,23.2,177320.5,4388.90527344,49.019999999999996,9228.5,28563.406666666666,24465.770000000004,0.17938962368402872,6.5080936787407175,89.5329513145655,188.25989392084864,0.16108349946377698
오스트레일리아,2019,20.188888888888886,203472.5,,44.87,10816.1,,,,,,241.05415645197237,
오스트리아,1998,46.37714285714286,36061.5,,,,372.0,5588.4800000000005,,,,,0.010315710660954203
오스트리아,1999,45.31142857142857,36697.0,,,,687.7766666666666,5647.2,,,,,0.018742040675441225
오스트리아,2000,43.25142857142857,37648.5,2707.86816406,,,615.76,5057.76,0.5353888211500742,0.22739659492017877,,,0.016355498891058078
오스트리아,2001,41.00285714285714,38387.5,2761.7890625,,,623.0733333333334,5090.34,0.5425549300243205,0.22560496809605038,,,0.016231151633561272
오스트리아,2002,40.69428571428571,39227.0,2935.81860352,,,678.5266666666668,5548.400000000001,0.5291288666137985,0.23112009231535083,,,0.017297439688649826
오스트리아,2003,40.05714285714286,39778.5,3073.54052734,,,841.9833333333332,6961.22,0.44152325703540474,0.27394573972383207,,,0.021166794457642527
오스트리아,2004,37.65142857142857,41384.5,3288.08813477,,,970.2266666666666,7913.669999999999,0.4154947242897417,0.29507319357013934,,,0.02344420415050723
오스트리아,2005,36.71142857142858,42406.0,3381.65991211,,,1018.5566666666667,8216.0,0.41159443915652383,0.3012002073357916,,,0.024019163954786274
오스트리아,2006,35.17142857142857,43800.0,3591.53173828,,,1072.1566666666665,8635.199999999999,0.4159176091208079,0.2985235116368837,,,0.024478462709284624
오스트리아,2007,34.16285714285714,44583.5,3760.33056641,,,1237.93,9756.37,0.3854231201163957,0.32920775930129353,,,0.027766550405419047
오스트리아,2008,32.925714285714285,45618.5,4024.80249023,,,1395.0966666666666,10972.65,0.3668031414681048,0.3466248766375969,,,0.030581818048964052
오스트리아,2009,32.817142857142855,46570.5,4192.42333984,,,1387.3766666666668,11005.5,0.3809389250683749,0.33092475501761104,,,0.029790890513665663
오스트리아,2010,31.882857142857137,47361.0,4302.70996094,31.119999999999997,3305.0,1364.0566666666666,10816.44,0.3977935402905207,0.31702268548184115,138.26188820501287,106.20179948586119,0.028801264049886335
오스트리아,2011,30.68,48114.0,4465.65917969,31.65,3548.9,1465.7966666666664,11510.37,0.38796834330173574,0.32823746902431994,141.09507676745656,112.12954186413903,0.030465076000055418
오스트리아,2012,30.72285714285714,48676.5,4750.58154297,32.269999999999996,3357.1,1423.3733333333332,11094.74,0.42818322402958514,0.29962086124795984,147.21355881530835,104.03160830492719,0.029241488877247403
오스트리아,2013,30.057142857142857,49524.5,4945.44970703,32.72,3499.8,1503.5600000000002,11827.75,0.41812261055822114,0.30402897391973804,151.14455094834966,106.96210268948656,0.03035992286646004
오스트리아,2014,29.102857142857143,50583.0,5082.53710938,35.56,3703.1,1556.86,12243.4,0.41512464751457934,0.30631552047633065,142.928490140045,104.13667041619797,0.03077832473360615
오스트리아,2015,29.665714285714284,51367.0,5206.01708984,34.66,3249.6,1338.3366666666666,10575.86,0.4922547282055549,0.25707496605774655,150.20245498672824,93.75649163300635,0.026054405876665302
오스트리아,2016,27.965714285714284,51990.5,5476.12109375,30.919999999999998,3327.8,1394.55,10958.12,0.4997318056153792,0.25466018302473736,177.1061155805304,107.62613195342821,0.026823169617526278
오스트리아,2019,26.75,69669.5,,32.63,3708.3,1576.36,11973.19,,,,113.64695065890285,0.02262625682687546
이탈리아,1998,38.93714285714285,,,,,1.24,28323.23,,,,,
이탈리아,1999,37.47428571428572,,,,,317.77,28420.4,,,,,
이탈리아,2000,36.24857142857143,196074.0,2049.43066406,,,299.01,25849.88,0.07928201848751328,0.14589905637873588,,,0.0015249854646715015
이탈리아,2001,35.034285714285716,199794.0,2170.55786133,,,309.62,26607.6,0.08157661199544491,0.14264535653073154,,,0.001549696187072685
이탈리아,2002,34.24285714285714,203479.0,2263.52441406,,,342.78,29607.31,0.07645153896318171,0.15143640504639763,,,0.0016845964448419738
이탈리아,2003,34.620000000000005,254229.0,2291.76147461,,,422.91,37148.76,0.06169146627262928,0.18453491110891837,,,0.0016635002301075017
이탈리아,2004,32.28857142857142,254267.0,2419.03344727,,,512.35,43096.48,0.05613065028211121,0.21179946915501005,,,0.0020150078460830544
이탈리아,2005,32.23714285714286,252075.5,2516.80322266,,,542.5,44765.75,0.05622162529746513,0.21555121795602034,,,0.002152132991901236
이탈리아,2006,30.34285714285714,257684.0,2738.93994141,,,602.18,47139.18,0.05810325808403964,0.21985878218636626,,,0.0023368932490957913
이탈리아,2007,29.811428571428575,264741.0,2785.30493164,,,669.85,53268.23000000001,0.052288295136519454,0.24049431442523936,,,0.0025302087700809473
이탈리아,2008,29.125714285714285,266042.0,3040.12280273,,,765.29,59972.5,0.05069194718796115,0.25172996278728516,,,0.0028765758789965493
이탈리아,2009,28.445714285714285,267263.5,3103.13623047,,,747.76,59162.4,0.05245115530252323,0.24096911784203057,,,0.0027978380886278897
이탈리아,2010,27.362857142857145,268194.5,3139.1081543,,,731.14,57618.0,0.0544813800253393,0.2329132874885094,,,0.0027261558309361303
이탈리아,2011,27.345714285714287,270191.5,3211.95605469,38.372727272727275,27160.8,743.39,60967.2,0.052683345383911354,0.2314446360231251,83.70413788578536,707.8152096659559,0.0027513448794651203
이탈리아,2012,27.082857142857144,267409.0,3212.63549805,39.554545454545455,24504.6,5778.006666666667,56977.83,0.05638395667314813,1.798525438125113,81.22038721799586,619.5141346816823,0.021607375468539455
이탈리아,2013,25.68285714285714,270481.0,3216.07177734,40.554545454545455,25825.3,5876.509999999999,59742.27,0.05383243350712988,1.827232228274593,79.30237514176194,636.8040798027348,0.021726147123088124
이탈리아,2014,24.8,278297.0,3210.07373047,40.845454545454544,26420.6,6021.153333333333,60886.62,0.05272215357774828,1.875705618902327,78.59072120002226,646.8430892499443,0.02163571052987755
이탈리아,2015,25.44857142857143,281852.0,3265.52246094,49.45454545454545,25090.7,5061.466666666666,51955.97,0.06285172735568213,1.5499714753790708,66.03078505577207,507.34871323529416,0.017957888064184985
이탈리아,2019,22.788888888888888,304814.5,,40.80909090909091,25591.1,5378.36,56538.18,,,,627.093116507017,0.017644698660988896
일본,1998,33.02571428571429,238771.0,,,,69869.58,57664.75,,,,,0.29262171704268947
일본,1999,33.08571428571429,,,,,82995.29333333332,68887.71,,,,,
일본,2000,31.10571428571429,245315.0,1908.95996094,,,90487.98666666668,75267.5,0.025362340464875278,47.40172057988532,,,0.3688644667740117
일본,2001,30.14857142857143,,2012.81750488,,,81673.37,69286.35,0.029050707749506213,40.576639363472346,,,
일본,2002,29.325714285714287,663259.0,2097.13427734,,,79296.49333333333,67487.64,0.031074346018619116,37.81183407765039,,,0.1195558497258738
일본,2003,29.14,,2195.60717773,,,86301.40333333334,73798.62000000001,0.029751331091692496,39.306395155147406,,,
일본,2004,28.388571428571428,691057.5,2315.77514648,,,93984.12666666666,80893.68000000001,0.02862739272684837,40.58430578181281,,,0.13600044376432738
일본,2005,28.42,,2453.00952148,,,93963.81333333334,81317.34,0.030165884932783094,38.30552328090482,,,
일본,2006,27.3,717632.0,2572.18847656,,,89015.47666666667,77922.87999999999,0.033009412338968994,34.606902829187085,,,0.12404056210796992
일본,2007,26.69714285714286,,2711.88183594,,,90228.51333333335,79469.28000000001,0.03412490758617669,33.27155045531624,,,
일본,2008,26.291428571428572,751051.5,2842.77124023,,,105221.56333333334,93704.94,0.030337474632927568,37.01372866176182,,,0.14009899898120615
일본,2009,25.377142857142857,,2995.34155273,,,119233.81,108813.12,0.027527393321044376,39.80641536232437,,,
일본,2010,25.242857142857144,788891.0,3191.90722656,,,132396.99333333335,120842.12,0.026413863200678702,41.47896036314971,,,0.1678267255341148
일본,2011,25.374285714285715,,3778.41430664,13.3,87553.3,168525.72,136696.5,0.027640900144773276,44.602234250447644,284.09130125112785,6582.954887218045,
일본,2012,23.982857142857142,818213.5,3988.36352539,14.0,87437.9,172667.63666666666,137090.72,0.029092877514904,43.29285321346991,284.8831089564286,6245.564285714286,0.21103005104006065
일본,2013,23.205714285714286,,4177.43408203,14.0,70638.5,143629.30333333334,113940.97,0.036663143047053225,34.38218306093235,298.3881487164286,5045.607142857143,
일본,2014,22.454285714285714,847530.0,4214.34863281,,,136089.82666666666,105738.72,0.03985624786085929,32.29201912892672,,,0.16057228259373316
일본,2015,21.765714285714285,,4368.33300781,,,121797.16666666667,97446.9,0.0448278293902628,27.881841070474596,,,
일본,2019,19.775,,,,,,,,,,,
체코,1998,61.357142857142854,53404.5,,35.07,1028.9,,1142.28,,,,29.338465925292276,
체코,1999,60.77142857142857,53762.0,,37.33,1053.2,77.44,1154.04,,,,28.213233324403966,0.0014404226033257691
체코,2000,59.54857142857142,56301.0,923.64324951,36.72,994.4,662.3766666666667,1106.2199999999998,0.8349543938005101,0.7171347454962321,25.15368326552288,27.08061002178649,0.011764918325903033
체코,2001,58.01714285714286,57714.0,1031.98852539,39.410000000000004,1163.0,757.1266666666667,1206.84,0.8551162750571741,0.7336580282038893,26.185955985536662,29.510276579548336,0.013118596296681337
체코,2002,57.705714285714286,58620.5,1127.0559082,38.769999999999996,1467.1,965.3000000000001,1520.7,0.7411428343526008,0.8564792509199146,29.070309729172042,37.84111426360588,0.01646693562832115
체코,2003,58.308571428571426,58672.0,1273.44470215,38.99,1851.0,1366.1133333333335,1871.87,0.6803061655723955,1.0727700472795385,32.66080282508335,47.47371120800205,0.02328390600854468
체코,2004,54.777142857142856,59325.0,1328.35302734,37.910000000000004,2217.7,1562.8666666666666,2132.44,0.6229263319671362,1.1765446643323993,35.039647252439984,58.49907676074913,0.026344149459193705
체코,2005,53.94285714285714,59608.0,1402.73718262,42.230000000000004,2708.0,1742.9466666666667,2467.8,0.5684160720560824,1.2425325914660872,33.21660389817665,64.12502959981056,0.029240146736455957
체코,2006,50.82285714285714,59631.5,1475.28820801,40.64,2609.8,2001.21,2750.880000000001,0.5362968242925898,1.3564874911454827,36.301383071112205,64.21751968503938,0.03355961195005995
체코,2007,50.05714285714286,59741.0,1578.52148438,47.3,3309.3,2424.97,3309.48,0.47696964005825687,1.5362286950135884,33.3725472384778,69.96405919661734,0.04059138615021509
체코,2008,48.08571428571429,59843.0,1777.90515137,45.47,4219.3,3225.036666666667,4191.36,0.42418335608728436,1.8139531595268459,39.100619119639326,92.79305036287663,0.05389162753649829
체코,2009,47.62571428571429,60932.5,2016.29541016,46.95,4198.2,3256.0,4148.0,0.4860885752555449,1.6148427376232657,42.94558914078807,89.4185303514377,0.05343617937882083
체코,2010,46.15428571428572,61228.5,1919.07458496,49.56,4265.7,3177.28,4098.360000000001,0.4682542736509237,1.655631326109311,38.72224747699758,86.07142857142857,0.05189217439591041
체코,2011,44.90285714285714,61249.5,2010.95739746,50.959999999999994,4574.1,3546.7400000000002,4500.16,0.4468635331765982,1.7637071797144068,39.46148739128729,89.75863422291995,0.05790643188923992
체코,2012,43.9,61656.0,2042.60461426,52.35,4277.8,3209.226666666666,4136.22,0.4938336486598875,1.571144334181049,39.018235229417385,81.71537726838586,0.05205051684615716
체코,2013,43.5,61410.5,2379.50756836,54.129999999999995,4073.0,3725.2233333333334,4382.19,0.5429950705834298,1.565543805309611,43.95912744060595,75.24478108257898,0.06066101616715926
체코,2014,40.637142857142855,83492.0,2472.17553711,56.27,3905.9,3668.8033333333337,4208.9400000000005,0.587362979065988,1.4840383614596417,43.934166289497064,69.41354185178604,0.043941974480588966
체코,2015,40.9,84450.0,2441.99023438,59.69,3432.8,3119.5399999999995,3628.4,0.6730212309502811,1.277458016039947,40.911211834143074,57.51047076562239,0.03693949082297217
체코,2016,38.394285714285715,83799.0,2521.82177734,60.760000000000005,3570.9,3210.9233333333336,3710.07,0.6797235031522316,1.2732554545231158,41.50463754674128,58.77057274522712,0.03831696480069373
체코,2019,36.53055555555556,67376.5,,60.28181818181818,4508.6,4643.259999999999,4813.44,,,,74.79203740009049,0.06891512619385096
캐나다,1998,37.50857142857143,,,,,13783.333333333334,10778.0,,,,,
캐나다,1999,36.86571428571428,,,,,13140.269999999999,10854.4,,,,,
캐나다,2000,35.12571428571429,61748.0,2429.59179688,,,14166.443333333335,11693.36,0.20777533547928054,5.830791555818308,,,0.22942351709097192
캐나다,2001,34.17142857142857,62488.0,2617.79223633,,,14697.85,11897.9,0.22002136816833223,5.614597597174317,,,0.23521076046600947
캐나다,2002,33.542857142857144,63498.0,2758.29760742,,,15462.42,12321.72,0.22385654011128317,5.605783784318662,,,0.24351034678257583
캐나다,2003,32.90571428571429,166467.0,2928.47949219,,,18448.57,14507.1,0.2018652585416796,6.299709473534211,,,0.11082418737647702
캐나다,2004,31.794285714285714,168486.0,3086.68823242,,,21189.486666666668,16632.54,0.18558129019500327,6.86479652985681,,,0.12576407931024933
캐나다,2005,31.114285714285714,174059.0,3290.41967773,,,24192.563333333335,18886.91,0.17421694060754248,7.352424828076442,,,0.1389905913129073
캐나다,2006,29.405714285714286,177889.0,3554.80078125,,,29728.91,21504.59,0.16530428067914804,8.363031244059256,,,0.16712056394718056
캐나다,2007,29.21142857142857,183610.5,3717.99462891,,,33511.84,23941.44,0.15529536355833234,9.013418077428645,,,0.18251592365360367
캐나다,2008,28.51142857142857,188207.0,3855.40722656,,,35956.700000000004,25313.9,0.15230396053393588,9.32630404183853,,,0.19104868575557765
캐나다,2009,27.585714285714285,194371.5,4140.42578125,,,35747.369999999995,24880.26,0.16641408816668316,8.633742491384018,,,0.1839126106450791
캐나다,2010,26.725714285714286,198026.5,4256.97802734,,,41566.340000000004,28464.480000000003,0.14955404164558775,9.764283426657242,,,0.20990291703383135
캐나다,2011,25.72285714285714,199894.0,4273.02832031,,,44756.22666666666,30665.43,0.13934349918817376,10.474123575062027,,,0.22389980022745387
캐나다,2012,25.497142857142858,204928.0,4384.10888672,38.36,24313.2,46581.0,31448.48,0.139406066262026,10.624964206774045,114.28855283420229,633.8164754953076,0.2273042239225484
캐나다,2013,25.097142857142856,210488.0,4552.95996094,38.6,23860.1,46996.11666666667,31392.2,0.1450347526117953,10.322101900708104,117.95233059430052,618.1373056994818,0.22327218970519302
캐나다,2019,21.844444444444445,239086.0,,61.2,23989.8,45650.87666666667,,,,,391.9901960784313,0.19093914602555848
포르투갈,1998,44.54571428571428,,,,,,2081.52,,,,,
포르투갈,1999,43.32571428571429,,,,,,2191.28,,,,,
포르투갈,2000,40.99142857142857,,1588.42456055,36.79,2158.1,291.21,2188.55,0.7257885634552557,0.18333259711066607,43.17544334194075,58.65996194618103,
포르투갈,2001,42.733333333333334,,1647.28527832,38.93,2285.2,298.59666666666664,2308.5,0.7135738697509205,0.18126591100916858,42.31403232263037,58.70023118417672,
포르투갈,2002,40.917142857142856,,1747.25976563,40.36,2586.3,337.4266666666667,2724.26,0.6413704145823085,0.19311763099232276,43.29186733473736,64.08077304261646,
포르투갈,2003,40.07714285714286,,1857.71166992,40.05,3092.0,434.3933333333334,3512.3700000000003,0.5289054598234241,0.23383248346178498,46.38481073458178,77.20349563046193,
포르투갈,2007,32.92857142857143,,2332.57910156,46.52,4505.5,639.7666666666667,5212.339999999999,0.44751092629414047,0.2742743713337733,50.14142522699913,96.85081685296646,
포르투갈,2008,32.142857142857146,,2491.86181641,49.17,4931.5,728.4966666666666,5823.06,0.4279299571720023,0.292350346985213,50.678499418547894,100.29489526133821,
포르투갈,2009,31.55142857142857,,2618.14746094,47.92727272727273,4632.7,732.4633333333333,5995.02,0.43672038807877206,0.2797639721447756,54.62750772067527,96.66103945371775,
포르투갈,2010,30.737142857142857,,2683.4309082,46.081818181818186,4292.5,717.14,5828.55,0.46039425040533233,0.2672474248576966,58.23188003590451,93.14953639771157,
포르투갈,2011,29.057142857142857,,2548.8046875,45.13636363636363,4096.0,721.9733333333334,5973.12,0.42671245303961747,0.2832595753115482,56.46898602719034,90.74723061430011,
포르투갈,2012,28.877142857142857,,2466.53320313,47.527272727272724,3358.4,646.8066666666667,5296.9,0.46565598805527764,0.2622331075234978,51.8972173573642,70.66258607498088,
포르투갈,2013,27.84,,2528.68505859,50.027272727272724,3200.1,667.08,5773.2,0.43800406336000836,0.26380509416699177,50.54613055513357,63.967108849718336,
포르투갈,2014,27.917142857142856,,2587.09082031,51.57272727272727,3185.2,675.7,5762.96,0.44891701839159037,0.2611813990817044,50.16393270475938,61.76132557729596,
포르투갈,2019,25.41111111111111,,,60.127272727272725,3123.1,727.6366666666668,5412.700000000001,,,,51.941487753250684,
프랑스,1998,34.22,,,26.5,16831.7,5030.846666666667,43439.59,,,,635.1584905660378,
프랑스,1999,33.614285714285714,,,30.139999999999997,17540.6,4346.18,42986.88,,,,581.970802919708,
프랑스,2000,32.434285714285714,183637.0,2516.77026367,31.68,16052.4,3884.7766666666666,37732.94,0.06669955385586175,1.5435563280224929,79.44350579766414,506.70454545454544,0.021154651114245315
프랑스,2001,31.75428571428571,186571.0,2685.7746582,33.980000000000004,17020.5,3940.3466666666664,38129.05,0.07043906570449565,1.46711737510677,79.03986633902295,500.89758681577393,0.021119823909753747
프랑스,2002,31.24857142857143,189189.0,2876.4597168,36.019999999999996,19220.7,4441.096666666667,42438.12,0.06778009291646284,1.5439453717110603,79.85729363686842,533.6118822876181,0.023474391569629667
프랑스,2003,30.974285714285713,191347.0,2854.96850586,36.519999999999996,24685.3,5497.37,53006.4,0.053860826350402964,1.9255448838459364,78.17547934994523,675.9392113910187,0.028729846822787918
프랑스,2004,28.891428571428573,193648.0,2970.66333008,37.82,28882.2,6369.783333333333,61143.72999999999,0.04858492162777771,2.1442292934493503,78.54741750608143,763.6753040719196,0.032893617973505186
프랑스,2005,28.66857142857143,195079.0,3135.5559082,39.980000000000004,30304.8,6643.889999999999,63247.68,0.04957582488717373,2.1188874300168345,78.42811176088043,757.9989994997497,0.034057433142470485
프랑스,2006,27.257142857142856,196018.0,3391.29711914,40.46,31191.6,7076.133333333332,65848.23999999999,0.05150171240932181,2.0865565843218628,83.81851505536332,770.9243697478992,0.03609940583687892
프랑스,2007,26.457142857142856,196200.0,3541.95410156,41.88,35595.4,8100.43,75198.76,0.04710123014741201,2.2869946271839856,84.57388017096466,849.937917860554,0.04128659531090724
프랑스,2008,26.017142857142858,197088.0,3710.45581055,42.160000000000004,39120.6,9078.103333333333,83174.40000000001,0.04461055096940885,2.446627529566964,88.00891391247627,927.9079696394685,0.0460611672620014
프랑스,2009,25.50857142857143,195460.0,3942.99267578,43.660000000000004,37963.2,9113.31,83396.2,0.047280243893366845,2.3112672909536185,90.31133018277599,869.5190105359595,0.046624936048296324
프랑스,2010,24.63142857142857,196767.0,4061.24902344,25.0,36508.9,9120.283333333333,82184.86,0.049416024112470355,2.2456843401363695,162.4499609376,1460.356,0.04635067533343159
프랑스,2011,23.888571428571428,199094.0,4217.53564453,25.1,38418.0,9844.693333333335,88131.12000000001,0.04785523711181703,2.334228839559795,168.02930854701196,1530.597609561753,0.04944746367712404
프랑스,2012,23.388571428571428,201094.0,4287.72998047,25.7,34946.3,9427.806666666667,83734.56,0.05120621617250989,2.1987874025670893,166.8377424307393,1359.7782101167318,0.046882585590155186
프랑스,2013,22.537142857142857,203249.0,4547.42578125,25.9,35593.6,10023.19,89111.87,0.051030528045814774,2.204145923904407,175.5762849903475,1374.2702702702702,0.04931483057727221
프랑스,2014,21.928571428571427,205041.0,4659.23779297,,,10343.966666666665,91270.4,0.05104872765946024,2.2200984638032337,,,0.050448284326874454
프랑스,2019,22.019444444444446,213201.0,,,,9646.576666666666,84180.5,,,,,0.04524639502941668
핀란드,1998,46.254285714285714,11958.0,,53.67272727272727,1029.7,390.0733333333333,3283.0,,,,19.18478997289973,0.0326202820984557
핀란드,1999,45.16285714285714,12401.0,,52.21818181818182,1092.0,310.84333333333336,3217.76,,,,20.91225626740947,0.025065989301938017
핀란드,2000,44.18571428571428,34181.0,1896.12402344,52.88181818181818,1030.4,306.31,2840.82,0.6674565876894699,0.16154533997427237,35.855878043390064,19.484957882069796,0.00896141131037711
핀란드,2001,42.32285714285714,12968.0,2011.46582031,55.08181818181818,1126.2,321.4733333333333,2898.56,0.6939534873557904,0.15982043049768996,36.51778185081697,20.44594817626671,0.02478973884433477
핀란드,2002,41.42285714285714,13141.0,2176.56787109,55.86363636363637,1305.7,365.4866666666667,3241.0399999999995,0.6715646431670083,0.16791880075103524,38.96215879900733,23.37298616761595,0.027812698171118384
핀란드,2003,40.14,13365.0,2297.39990234,57.85454545454545,1666.7,466.82,4076.940000000001,0.5635108444912115,0.20319492462958835,39.70992917306726,28.80845380263985,0.034928544706322485
핀란드,2004,38.791428571428575,38484.5,2505.60009766,58.59090909090909,1974.6,545.6866666666666,4730.4,0.5296803859419922,0.21778681569189265,42.764315088068265,33.701474010861126,0.014179388238554915
핀란드,2005,37.55714285714286,39881.5,2649.95751953,61.73636363636364,2088.6,581.11,4894.72,0.5413910335075346,0.21929030775673208,42.92377074779855,33.830952731556465,0.014570916339656232
핀란드,2006,36.65714285714286,41692.5,2844.7980957,59.48181818181818,2115.6,625.7133333333333,5140.53,0.5534056013095926,0.21994999725257067,47.826347321870706,35.56717102246676,0.015007815154604143
핀란드,2007,36.26571428571428,42544.5,3050.3190918,59.36363636363637,2429.2,724.8166666666666,5839.080000000001,0.5223972084300951,0.23761994888179083,51.38362941776416,40.92067381316998,0.017036671406801505
핀란드,2008,34.84571428571428,42136.5,3340.42211914,61.290909090909096,2787.8,831.7633333333333,6631.18,0.5037447511815394,0.24899946882984741,54.50110250747552,45.484722634233165,0.019739734750948305
핀란드,2009,34.214285714285715,43731.0,3479.86230469,61.40909090909091,2611.5,819.5866666666667,6792.25,0.5123283602178954,0.23552272903501528,56.66689171219838,42.52627683197632,0.018741548710678162
핀란드,2010,33.48285714285714,45182.0,3562.18017578,62.96363636363637,2506.7,812.6933333333333,6828.079999999999,0.5216957293675528,0.22814492620530635,56.57519770947155,39.811868322263926,0.017987104008971123
핀란드,2011,31.99142857142857,45980.5,3772.53613281,63.82727272727272,2700.4,910.8633333333333,7430.4,0.5077164261426034,0.24144588713451776,59.1053944750178,42.30793334282866,0.019809774433364867
핀란드,2012,31.10571428571429,46757.0,3917.43334961,63.36363636363637,2545.6,896.0299999999999,7309.89,0.5359086593108787,0.2287288436162428,61.82462962081779,40.174461979913914,0.019163547704087087
핀란드,2013,29.94857142857143,47122.5,4068.5390625,62.86363636363637,2700.6,961.9200000000001,7976.22,0.5100836063323229,0.23642884711765014,64.72007185466377,42.95965292841648,0.020413178417953207
핀란드,2014,28.82857142857143,47689.0,4084.43017578,63.25454545454545,2814.8,973.9733333333334,8262.45,0.49433644691102513,0.23846002781705886,64.57133074673757,44.49956884162116,0.020423437969622624
핀란드,2015,27.877142857142854,,4098.91699219,62.46363636363637,2472.3,822.7800000000001,7149.2,0.5733392536493594,0.20073107154102163,65.62085127942075,39.57982826371707,
핀란드,2019,24.78611111111111,,,,,896.5500000000001,7827.900000000001,,,,,
한국,1998,45.26285714285714,93555.5,,,,3208.623333333333,1804.8,,,,,0.03429646929719079
한국,1999,44.18,98552.5,,,,4427.653333333333,2784.32,,,,,0.04492684947954981
한국,2000,44.60285714285714,100591.5,717.38903809,,,5056.39,2536.1600000000003,0.2828642664855529,7.048323477958763,,,0.05026657321940721
한국,2001,43.317142857142855,108533.0,865.80914307,,,5305.633333333333,2628.96,0.3293352287862881,6.127947915311373,,,0.04888497814796729
한국,2002,43.95142857142857,117063.0,884.57165527,,,5635.946666666667,2947.84,0.3000745139729429,6.371385102709845,,,0.04814456033645701
한국,2003,41.95142857142857,122300.0,969.06884766,,,6619.44,3442.74,0.28148185679429755,6.83072210605458,,,0.05412461161079313
한국,2004,39.47142857142857,128924.0,1035.08190918,,,7446.22,4364.8,0.2371430327116935,7.1938461429578595,,,0.05775666284012287
한국,2005,37.50285714285714,131768.5,1150.74938965,,,9361.223333333333,5514.7300000000005,0.20866831008045722,8.134893155303386,,,0.07104295285544977
한국,2006,35.59714285714286,137209.5,1316.81884766,,,11319.11,7051.080000000001,0.1867542061159425,8.595798898317843,,,0.08249508962571835
한국,2007,34.854285714285716,142978.0,1475.73522949,,,13193.396666666667,7974.36,0.1850600210537272,8.940219358472712,,,0.09227571141480974
한국,2008,32.96857142857143,151335.0,1612.57958984,39.690909090909095,15821.1,12663.863333333335,7641.639999999999,0.21102532831172366,7.853171039198036,40.62843675730645,398.60765002290424,0.08368099470270152
한국,2009,31.73142857142857,157173.5,1712.75048828,42.91818181818182,14736.8,12315.773333333333,7648.829999999999,0.22392319979395542,7.1906406786088475,39.907340332726115,343.3696250794323,0.07835782325476835
한국,2010,31.257142857142856,163453.5,1878.5135498,41.88181818181818,17573.3,15309.893333333333,9036.81,0.20787352503814954,8.150004206764084,44.85272204862166,419.5925765140004,0.09366513004208128
한국,2011,30.03142857142857,168243.0,1961.46411133,39.22727272727273,19900.7,17235.676666666666,9776.52,0.2006300924388228,8.787148623881658,50.00256135487833,507.31796060254925,0.10244513392335293
한국,2012,29.360000000000003,173181.5,2063.65405273,40.054545454545455,19289.9,18232.49,10607.4,0.19454852770047326,8.83505158041403,51.52109527923286,481.5907852927826,0.10527966324347579
한국,2013,27.61714285714286,185455.0,2143.08325195,48.46363636363637,20600.1,20309.586666666666,12061.28,0.17768290363460593,9.476807141387015,44.22043851331832,425.0630275745638,0.10951220871190676
한국,2014,26.445714285714285,197270.0,2293.31298828,57.0,22481.2,22959.040000000005,13652.8,0.167973821361186,10.011298116450925,40.23356119789474,394.40701754385964,0.1163838394079181
한국,2015,25.614285714285714,208727.5,2531.3984375,52.554545454545455,21758.1,23459.00333333333,14066.88,0.1799545057255056,9.267210955736134,48.16706938678429,414.0098598858329,0.11239057303581622
한국,2016,36.53333333333333,233564.5,2748.36791992,37.18181818181818,21876.6,24978.906666666666,14850.0,0.18507528080269361,9.088632742953045,73.9169856213203,588.3682151589242,0.10694650371382067
한국,2017,36.583333333333336,238755.0,2929.06567383,37.77272727272727,23834.8,27925.539999999997,16395.329999999998,0.17865243784846052,9.533941232353799,77.54445827227437,631.0055354993983,0.11696316307511884
한국,2018,37.577777777777776,248415.5,3213.66333008,39.08181818181818,26262.7,31638.316666666666,18632.160000000003,0.17247937598646637,9.844938133540913,82.22911521488719,671.9927890207026,0.127360477372252
한국,2019,36.86388888888889,268976.0,,43.54545454545455,26628.3,32901.846666666665,20142.2,,,,611.5058455114822,0.12232261118711954
헝가리,1998,80.72571428571429,43894.0,,19.766666666666666,831.5,624.2966666666666,,,,,42.06576728499157,0.01422282468370772
헝가리,1999,83.37142857142857,43386.0,,41.81,875.3,654.25,1026.19,,,,20.9351829705812,0.015079749227861523
헝가리,2000,78.75428571428571,40635.0,802.87536621,42.64,812.4,621.2266666666667,948.72,0.8462722048760435,0.7737523067860307,18.829159620309568,19.05253283302064,0.015287970140683319
헝가리,2001,72.52571428571429,42842.5,900.85308838,40.95454545454545,958.8,709.2766666666666,1063.26,0.8472556932264922,0.7873388855691837,21.99641281283019,23.411320754716982,0.0165554453327109
